vendor,service_name,description,sku,os_type,currency,billing_type,unit_price,reservation_term,azure_region
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E2 v3/E2s v3 - EU North,E2_V3,WINDOWS,USD,ANNUAL,1935.96,0,EU North
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E2 v3/E2s v3 - EU West,E2_V3,WINDOWS,USD,ANNUAL,2093.64,0,EU West
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E2 v3/E2s v3 - US Central,E2_V3,WINDOWS,USD,ANNUAL,2067.36,0,US Central
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E2 v3/E2s v3 - US East 2,E2_V3,WINDOWS,USD,ANNUAL,1874.64,0,US East 2
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E20 v3/E20s v3 - EU North,E20_V3,WINDOWS,USD,ANNUAL,19394.64,0,EU North
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E20 v3/E20s v3 - EU West,E20_V3,WINDOWS,USD,ANNUAL,20971.44,0,EU West
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E20 v3/E20s v3 - US Central,E20_V3,WINDOWS,USD,ANNUAL,19788.84,0,US Central
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E20 v3/E20s v3 - US East 2,E20_V3,WINDOWS,USD,ANNUAL,20638.56,0,US East 2
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E32 v3/E32s v3 - EU North,E32_V3,WINDOWS,USD,ANNUAL,31027.92,0,EU North
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E32 v3/E32s v3 - EU West,E32_V3,WINDOWS,USD,ANNUAL,33550.80,0,EU West
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E32 v3/E32s v3 - US Central,E32_V3,WINDOWS,USD,ANNUAL,32955.12,0,US Central
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E32 v3/E32s v3 - US East 2,E32_V3,WINDOWS,USD,ANNUAL,29959.20,0,US East 2
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E4 v3/E4s v3 - EU North,E4_V3,WINDOWS,USD,ANNUAL,3880.68,0,EU North
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E4 v3/E4s v3 - EU West,E4_V3,WINDOWS,USD,ANNUAL,4196.04,0,EU West
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E4 v3/E4s v3 - US Central,E4_V3,WINDOWS,USD,ANNUAL,4117.20,0,US Central
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E4 v3/E4s v3 - US East 2,E4_V3,WINDOWS,USD,ANNUAL,3749.28,0,US East 2
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E48 v3/E48s v3 - EU North,E48_V3,WINDOWS,USD,ANNUAL,46533.12,0,EU North
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E48 v3/E48s v3 - EU West,E48_V3,WINDOWS,USD,ANNUAL,48723.12,0,EU West
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E48 v3/E48s v3 - US Central,E48_V3,WINDOWS,USD,ANNUAL,47514.24,0,US Central
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E48 v3/E48s v3 - US East 2,E48_V3,WINDOWS,USD,ANNUAL,43537.20,0,US East 2
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E64 v3/E64s v3 - EU North,E64_V3,WINDOWS,USD,ANNUAL,58297.80,0,EU North
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E64 v3/E64s v3 - EU West,E64_V3,WINDOWS,USD,ANNUAL,60917.04,0,EU West
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E64 v3/E64s v3 - US Central,E64_V3,WINDOWS,USD,ANNUAL,59454.12,0,US Central
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E64 v3/E64s v3 - US East 2,E64_V3,WINDOWS,USD,ANNUAL,54697.44,0,US East 2
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E64i v3/E64is v3 - EU North,E64I_V3,WINDOWS,USD,ANNUAL,58297.80,0,EU North
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E64i v3/E64is v3 - EU West,E64I_V3,WINDOWS,USD,ANNUAL,60917.04,0,EU West
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E64i v3/E64is v3 - US Central,E64I_V3,WINDOWS,USD,ANNUAL,59445.36,0,US Central
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E64i v3/E64is v3 - US East 2,E64I_V3,WINDOWS,USD,ANNUAL,54697.44,0,US East 2
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E8 v3/E8s v3 - EU North,E8_V3,WINDOWS,USD,ANNUAL,7752.60,0,EU North
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E8 v3/E8s v3 - EU West,E8_V3,WINDOWS,USD,ANNUAL,8392.08,0,EU West
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E8 v3/E8s v3 - US Central,E8_V3,WINDOWS,USD,ANNUAL,8243.16,0,US Central
Azure,Virtual Machines,Virtual Machines Ev3/ESv3 Series Windows - E8 v3/E8s v3 - US East 2,E8_V3,WINDOWS,USD,ANNUAL,7489.80,0,US East 2
Azure,Virtual Machines,Virtual Machines F/FS Series - F1/F1s - EU North,F1,LINUX,USD,ANNUAL,471.29,0,EU North
Azure,Virtual Machines,Virtual Machines F/FS Series - F1/F1s - EU West,F1,LINUX,USD,ANNUAL,473.04,0,EU West
Azure,Virtual Machines,Virtual Machines F/FS Series - F1/F1s - US Central,F1,LINUX,USD,ANNUAL,455.52,0,US Central
Azure,Virtual Machines,Virtual Machines F/FS Series - F1/F1s - US East 2,F1,LINUX,USD,ANNUAL,413.47,0,US East 2
Azure,Virtual Machines,Virtual Machines F/FS Series - F16/F16s - EU North,F16,LINUX,USD,ANNUAL,7533.60,0,EU North
Azure,Virtual Machines,Virtual Machines F/FS Series - F16/F16s - EU West,F16,LINUX,USD,ANNUAL,7568.64,0,EU West
Azure,Virtual Machines,Virtual Machines F/FS Series - F16/F16s - US Central,F16,LINUX,USD,ANNUAL,7279.56,0,US Central
Azure,Virtual Machines,Virtual Machines F/FS Series - F16/F16s - US East 2,F16,LINUX,USD,ANNUAL,6622.56,0,US East 2
Azure,Virtual Machines,Virtual Machines F/FS Series - F2/F2s - EU North,F2,LINUX,USD,ANNUAL,937.32,0,EU North
Azure,Virtual Machines,Virtual Machines F/FS Series - F2/F2s - EU West,F2,LINUX,USD,ANNUAL,946.08,0,EU West
Azure,Virtual Machines,Virtual Machines F/FS Series - F2/F2s - US Central,F2,LINUX,USD,ANNUAL,911.04,0,US Central
Azure,Virtual Machines,Virtual Machines F/FS Series - F2/F2s - US East 2,F2,LINUX,USD,ANNUAL,823.44,0,US East 2
Azure,Virtual Machines,Virtual Machines F/FS Series - F4/F4s - EU North,F4,LINUX,USD,ANNUAL,1883.40,0,EU North
Azure,Virtual Machines,Virtual Machines F/FS Series - F4/F4s - EU West,F4,LINUX,USD,ANNUAL,1892.16,0,EU West
Azure,Virtual Machines,Virtual Machines F/FS Series - F4/F4s - US Central,F4,LINUX,USD,ANNUAL,1822.08,0,US Central
Azure,Virtual Machines,Virtual Machines F/FS Series - F4/F4s - US East 2,F4,LINUX,USD,ANNUAL,1655.64,0,US East 2
Azure,Virtual Machines,Virtual Machines F/FS Series - F8/F8s - EU North,F8,LINUX,USD,ANNUAL,3758.04,0,EU North
Azure,Virtual Machines,Virtual Machines F/FS Series - F8/F8s - EU West,F8,LINUX,USD,ANNUAL,3775.56,0,EU West
Azure,Virtual Machines,Virtual Machines F/FS Series - F8/F8s - US Central,F8,LINUX,USD,ANNUAL,3644.16,0,US Central
Azure,Virtual Machines,Virtual Machines F/FS Series - F8/F8s - US East 2,F8,LINUX,USD,ANNUAL,3311.28,0,US East 2
Azure,Virtual Machines,Virtual Machines F/FS Series Windows - F1/F1s - EU North,F1,WINDOWS,USD,ANNUAL,848.84,0,EU North
Azure,Virtual Machines,Virtual Machines F/FS Series Windows - F1/F1s - EU West,F1,WINDOWS,USD,ANNUAL,857.60,0,EU West
Azure,Virtual Machines,Virtual Machines F/FS Series Windows - F1/F1s - US Central,F1,WINDOWS,USD,ANNUAL,874.25,0,US Central
Azure,Virtual Machines,Virtual Machines F/FS Series Windows - F1/F1s - US East 2,F1,WINDOWS,USD,ANNUAL,796.28,0,US East 2
Azure,Virtual Machines,Virtual Machines F/FS Series Windows - F16/F16s - EU North,F16,WINDOWS,USD,ANNUAL,13578.00,0,EU North
Azure,Virtual Machines,Virtual Machines F/FS Series Windows - F16/F16s - EU West,F16,WINDOWS,USD,ANNUAL,13691.88,0,EU West
Azure,Virtual Machines,Virtual Machines F/FS Series Windows - F16/F16s - US Central,F16,WINDOWS,USD,ANNUAL,14024.76,0,US Central
Azure,Virtual Machines,Virtual Machines F/FS Series Windows - F16/F16s - US East 2,F16,WINDOWS,USD,ANNUAL,12745.80,0,US East 2
Azure,Virtual Machines,Virtual Machines F/FS Series Windows - F2/F2s - EU North,F2,WINDOWS,USD,ANNUAL,1699.44,0,EU North
Azure,Virtual Machines,Virtual Machines F/FS Series Windows - F2/F2s - EU West,F2,WINDOWS,USD,ANNUAL,1716.96,0,EU West
Azure,Virtual Machines,Virtual Machines F/FS Series Windows - F2/F2s - US Central,F2,WINDOWS,USD,ANNUAL,1752.00,0,US Central
Azure,Virtual Machines,Virtual Machines F/FS Series Windows - F2/F2s - US East 2,F2,WINDOWS,USD,ANNUAL,1594.32,0,US East 2
Azure,Virtual Machines,Virtual Machines F/FS Series Windows - F4/F4s - EU North,F4,WINDOWS,USD,ANNUAL,3398.88,0,EU North
Azure,Virtual Machines,Virtual Machines F/FS Series Windows - F4/F4s - EU West,F4,WINDOWS,USD,ANNUAL,3416.40,0,EU West
Azure,Virtual Machines,Virtual Machines F/FS Series Windows - F4/F4s - US Central,F4,WINDOWS,USD,ANNUAL,3504.00,0,US Central
Azure,Virtual Machines,Virtual Machines F/FS Series Windows - F4/F4s - US East 2,F4,WINDOWS,USD,ANNUAL,3188.64,0,US East 2
Azure,Virtual Machines,Virtual Machines F/FS Series Windows - F8/F8s - EU North,F8,WINDOWS,USD,ANNUAL,6789.00,0,EU North
Azure,Virtual Machines,Virtual Machines F/FS Series Windows - F8/F8s - EU West,F8,WINDOWS,USD,ANNUAL,6841.56,0,EU West
Azure,Virtual Machines,Virtual Machines F/FS Series Windows - F8/F8s - US Central,F8,WINDOWS,USD,ANNUAL,7008.00,0,US Central
Azure,Virtual Machines,Virtual Machines F/FS Series Windows - F8/F8s - US East 2,F8,WINDOWS,USD,ANNUAL,6377.28,0,US East 2
Azure,Virtual Machines,Virtual Machines G/GS Series - G1/GS1 - EU West,G1,LINUX,USD,ANNUAL,5825.40,0,EU West
Azure,Virtual Machines,Virtual Machines G/GS Series - G1/GS1 - US East 2,G1,LINUX,USD,ANNUAL,4581.48,0,US East 2
Azure,Virtual Machines,Virtual Machines G/GS Series - G2/GS2 - EU West,G2,LINUX,USD,ANNUAL,11650.80,0,EU West
Azure,Virtual Machines,Virtual Machines G/GS Series - G2/GS2 - US East 2,G2,LINUX,USD,ANNUAL,9154.20,0,US East 2
Azure,Virtual Machines,Virtual Machines G/GS Series - G3/GS3 - EU West,G3,LINUX,USD,ANNUAL,23301.60,0,EU West
Azure,Virtual Machines,Virtual Machines G/GS Series - G3/GS3 - US East 2,G3,LINUX,USD,ANNUAL,18308.40,0,US East 2
Azure,Virtual Machines,Virtual Machines G/GS Series - G4/GS4 - EU West,G4,LINUX,USD,ANNUAL,46603.20,0,EU West
Azure,Virtual Machines,Virtual Machines G/GS Series - G4/GS4 - US East 2,G4,LINUX,USD,ANNUAL,36616.80,0,US East 2
Azure,Virtual Machines,Virtual Machines G/GS Series - G5/GS5 - EU West,G5,LINUX,USD,ANNUAL,83141.16,0,EU West
Azure,Virtual Machines,Virtual Machines G/GS Series - G5/GS5 - US East 2,G5,LINUX,USD,ANNUAL,65078.04,0,US East 2
Azure,Virtual Machines,Virtual Machines G/GS Series Windows - G1/GS1 - EU West,G1,WINDOWS,USD,ANNUAL,6412.32,0,EU West
Azure,Virtual Machines,Virtual Machines G/GS Series Windows - G1/GS1 - US East 2,G1,WINDOWS,USD,ANNUAL,5080.80,0,US East 2
Azure,Virtual Machines,Virtual Machines G/GS Series Windows - G2/GS2 - EU West,G2,WINDOWS,USD,ANNUAL,12815.88,0,EU West
Azure,Virtual Machines,Virtual Machines G/GS Series Windows - G2/GS2 - US East 2,G2,WINDOWS,USD,ANNUAL,10152.84,0,US East 2
Azure,Virtual Machines,Virtual Machines G/GS Series Windows - G3/GS3 - EU West,G3,WINDOWS,USD,ANNUAL,25631.76,0,EU West
Azure,Virtual Machines,Virtual Machines G/GS Series Windows - G3/GS3 - US East 2,G3,WINDOWS,USD,ANNUAL,20305.68,0,US East 2
Azure,Virtual Machines,Virtual Machines G/GS Series Windows - G4/GS4 - EU West,G4,WINDOWS,USD,ANNUAL,51263.52,0,EU West
Azure,Virtual Machines,Virtual Machines G/GS Series Windows - G4/GS4 - US East 2,G4,WINDOWS,USD,ANNUAL,40611.36,0,US East 2
Azure,Virtual Machines,Virtual Machines G/GS Series Windows - G5/GS5 - EU West,G5,WINDOWS,USD,ANNUAL,92374.20,0,EU West
Azure,Virtual Machines,Virtual Machines G/GS Series Windows - G5/GS5 - US East 2,G5,WINDOWS,USD,ANNUAL,73067.16,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series - D1/DS1 - EU North,DS1,LINUX,USD,ANNUAL,607.94,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series - D1/DS1 - EU West,DS1,LINUX,USD,ANNUAL,699.05,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series - D1/DS1 - US Central,DS1,LINUX,USD,ANNUAL,641.23,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series - D1/DS1 - US East 2,DS1,LINUX,USD,ANNUAL,558.01,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series - D11/DS11 - EU North,DS11,LINUX,USD,ANNUAL,1603.08,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series - D11/DS11 - EU West,DS11,LINUX,USD,ANNUAL,1839.60,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series - D11/DS11 - US Central,DS11,LINUX,USD,ANNUAL,1603.08,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series - D11/DS11 - US East 2,DS11,LINUX,USD,ANNUAL,1436.64,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series - D12/DS12 - EU North,DS12,LINUX,USD,ANNUAL,3214.92,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series - D12/DS12 - EU West,DS12,LINUX,USD,ANNUAL,3679.20,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series - D12/DS12 - US Central,DS12,LINUX,USD,ANNUAL,3214.92,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series - D12/DS12 - US East 2,DS12,LINUX,USD,ANNUAL,2890.80,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series - D13/DS13 - EU North,DS13,LINUX,USD,ANNUAL,6412.32,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series - D13/DS13 - EU West,DS13,LINUX,USD,ANNUAL,7367.16,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series - D13/DS13 - US Central,DS13,LINUX,USD,ANNUAL,6412.32,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series - D13/DS13 - US East 2,DS13,LINUX,USD,ANNUAL,5772.84,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series - D14/DS14 - EU North,DS14,LINUX,USD,ANNUAL,12833.40,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series - D14/DS14 - EU West,DS14,LINUX,USD,ANNUAL,14725.56,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series - D14/DS14 - US Central,DS14,LINUX,USD,ANNUAL,12833.40,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series - D14/DS14 - US East 2,DS14,LINUX,USD,ANNUAL,11545.68,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series - D2/DS2 - EU North,DS2,LINUX,USD,ANNUAL,1217.64,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series - D2/DS2 - EU West,DS2,LINUX,USD,ANNUAL,1401.60,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series - D2/DS2 - US Central,DS2,LINUX,USD,ANNUAL,1278.96,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series - D2/DS2 - US East 2,DS2,LINUX,USD,ANNUAL,1112.52,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series - D3/DS3 - EU North,DS3,LINUX,USD,ANNUAL,2426.52,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series - D3/DS3 - EU West,DS3,LINUX,USD,ANNUAL,2794.44,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series - D3/DS3 - US Central,DS3,LINUX,USD,ANNUAL,2566.68,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series - D3/DS3 - US East 2,DS3,LINUX,USD,ANNUAL,2233.80,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series - D4/DS4 - EU North,DS4,LINUX,USD,ANNUAL,4861.80,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series - D4/DS4 - EU West,DS4,LINUX,USD,ANNUAL,5588.88,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series - D4/DS4 - US Central,DS4,LINUX,USD,ANNUAL,5124.60,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series - D4/DS4 - US East 2,DS4,LINUX,USD,ANNUAL,4458.84,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D1/DS1 - EU North,DS1,WINDOWS,USD,ANNUAL,1073.98,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D1/DS1 - EU West,DS1,WINDOWS,USD,ANNUAL,1231.66,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D1/DS1 - US Central,DS1,WINDOWS,USD,ANNUAL,1165.08,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D1/DS1 - US East 2,DS1,WINDOWS,USD,ANNUAL,1081.86,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D11/DS11 - EU North,DS11,WINDOWS,USD,ANNUAL,2023.56,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D11/DS11 - EU West,DS11,WINDOWS,USD,ANNUAL,2321.40,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D11/DS11 - US Central,DS11,WINDOWS,USD,ANNUAL,2198.76,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D11/DS11 - US East 2,DS11,WINDOWS,USD,ANNUAL,2023.56,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D12/DS12 - EU North,DS12,WINDOWS,USD,ANNUAL,4047.12,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D12/DS12 - EU West,DS12,WINDOWS,USD,ANNUAL,4651.56,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D12/DS12 - US Central,DS12,WINDOWS,USD,ANNUAL,4397.52,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D12/DS12 - US East 2,DS12,WINDOWS,USD,ANNUAL,4047.12,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D13/DS13 - EU North,DS13,WINDOWS,USD,ANNUAL,8085.48,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D13/DS13 - EU West,DS13,WINDOWS,USD,ANNUAL,9303.12,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D13/DS13 - US Central,DS13,WINDOWS,USD,ANNUAL,8786.28,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D13/DS13 - US East 2,DS13,WINDOWS,USD,ANNUAL,8085.48,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D14/DS14 - EU North,DS14,WINDOWS,USD,ANNUAL,16179.72,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D14/DS14 - EU West,DS14,WINDOWS,USD,ANNUAL,18606.24,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D14/DS14 - US Central,DS14,WINDOWS,USD,ANNUAL,17563.80,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D14/DS14 - US East 2,DS14,WINDOWS,USD,ANNUAL,16179.72,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D2/DS2 - EU North,DS2,WINDOWS,USD,ANNUAL,2146.20,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D2/DS2 - EU West,DS2,WINDOWS,USD,ANNUAL,2470.32,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D2/DS2 - US Central,DS2,WINDOWS,USD,ANNUAL,2330.16,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D2/DS2 - US East 2,DS2,WINDOWS,USD,ANNUAL,2163.72,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D3/DS3 - EU North,DS3,WINDOWS,USD,ANNUAL,4292.40,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D3/DS3 - EU West,DS3,WINDOWS,USD,ANNUAL,4931.88,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D3/DS3 - US Central,DS3,WINDOWS,USD,ANNUAL,4660.32,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D3/DS3 - US East 2,DS3,WINDOWS,USD,ANNUAL,4327.44,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D4/DS4 - EU North,DS4,WINDOWS,USD,ANNUAL,8584.80,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D4/DS4 - EU West,DS4,WINDOWS,USD,ANNUAL,9881.28,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D4/DS4 - US Central,DS4,WINDOWS,USD,ANNUAL,9320.64,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D4/DS4 - US East 2,DS4,WINDOWS,USD,ANNUAL,8654.88,0,US East 2
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D1 v2/DS1 v2 - EU North,DS1_V2,LINUX,USD,ANNUAL,547.50,0,EU North
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D1 v2/DS1 v2 - EU West,DS1_V2,LINUX,USD,ANNUAL,565.02,0,EU West
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D1 v2/DS1 v2 - US Central,DS1_V2,LINUX,USD,ANNUAL,607.94,0,US Central
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D1 v2/DS1 v2 - US East 2,DS1_V2,LINUX,USD,ANNUAL,474.79,0,US East 2
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D11 v2/DS11 v2 - EU North,DS11_V2,LINUX,USD,ANNUAL,1541.76,0,EU North
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D11 v2/DS11 v2 - EU West,DS11_V2,LINUX,USD,ANNUAL,1585.56,0,EU West
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D11 v2/DS11 v2 - US Central,DS11_V2,LINUX,USD,ANNUAL,1541.76,0,US Central
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D11 v2/DS11 v2 - US East 2,DS11_V2,LINUX,USD,ANNUAL,1243.92,0,US East 2
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D12 v2/DS12 v2 - EU North,DS12_V2,LINUX,USD,ANNUAL,3083.52,0,EU North
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D12 v2/DS12 v2 - EU West,DS12_V2,LINUX,USD,ANNUAL,3153.60,0,EU West
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D12 v2/DS12 v2 - US Central,DS12_V2,LINUX,USD,ANNUAL,3083.52,0,US Central
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D12 v2/DS12 v2 - US East 2,DS12_V2,LINUX,USD,ANNUAL,2487.84,0,US East 2
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D13 v2/DS13 v2 - EU North,DS13_V2,LINUX,USD,ANNUAL,6167.04,0,EU North
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D13 v2/DS13 v2 - EU West,DS13_V2,LINUX,USD,ANNUAL,6315.96,0,EU West
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D13 v2/DS13 v2 - US Central,DS13_V2,LINUX,USD,ANNUAL,6167.04,0,US Central
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D13 v2/DS13 v2 - US East 2,DS13_V2,LINUX,USD,ANNUAL,4975.68,0,US East 2
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D14 v2/DS14 v2 - EU North,DS14_V2,LINUX,USD,ANNUAL,12334.08,0,EU North
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D14 v2/DS14 v2 - EU West,DS14_V2,LINUX,USD,ANNUAL,12631.92,0,EU West
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D14 v2/DS14 v2 - US Central,DS14_V2,LINUX,USD,ANNUAL,12334.08,0,US Central
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D14 v2/DS14 v2 - US East 2,DS14_V2,LINUX,USD,ANNUAL,9951.36,0,US East 2
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D15 v2/DS15 v2 - EU North,DS15_V2,LINUX,USD,ANNUAL,15417.60,0,EU North
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D15 v2/DS15 v2 - EU West,DS15_V2,LINUX,USD,ANNUAL,15785.52,0,EU West
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D15 v2/DS15 v2 - US Central,DS15_V2,LINUX,USD,ANNUAL,15417.60,0,US Central
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D15 v2/DS15 v2 - US East 2,DS15_V2,LINUX,USD,ANNUAL,12439.20,0,US East 2
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D15i v2/DS15i v2 - EU North,DS15I_V2,LINUX,USD,ANNUAL,15417.60,0,EU North
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D15i v2/DS15i v2 - EU West,DS15I_V2,LINUX,USD,ANNUAL,15785.52,0,EU West
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D15i v2/DS15i v2 - US Central,DS15I_V2,LINUX,USD,ANNUAL,15417.60,0,US Central
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D15i v2/DS15i v2 - US East 2,DS15I_V2,LINUX,USD,ANNUAL,12439.20,0,US East 2
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D2 v2/DS2 v2 - EU North,DS2_V2,LINUX,USD,ANNUAL,1095.00,0,EU North
