vendor,service_name,UPPER(sku),os_type,currency,billing_type,unit_price,reservation_term,azure_region
Azure,Virtual Machines,E80IDS_V4,Windows,CNY,ANNUAL,667254.2184,,CN EAST 2
Azure,Virtual Machines,E80IDS_V4,Windows,CNY,ANNUAL,667254.2184,,CN NORTH 2
Azure,Virtual Machines,E80IS_V4,Linux,CNY,ANNUAL,424090.3716,,CN EAST 2
Azure,Virtual Machines,E80IS_V4,Linux,CNY,ANNUAL,424090.3716,,CN NORTH 2
Azure,Virtual Machines,E80IS_V4,Windows,CNY,ANNUAL,606682.4022,,CN EAST 2
Azure,Virtual Machines,E80IS_V4,Windows,CNY,ANNUAL,606682.4022,,CN NORTH 2
Azure,Virtual Machines,E8_V3,Linux,CNY,ANNUAL,30943.3446,,CN EAST 2
Azure,Virtual Machines,E8_V3,Linux,CNY,ANNUAL,30943.3446,,CN NORTH 2
Azure,Virtual Machines,E8_V3,Windows,CNY,ANNUAL,50315.8068,,CN EAST 2
Azure,Virtual Machines,E8_V3,Windows,CNY,ANNUAL,50315.8068,,CN NORTH 2
Azure,Virtual Machines,E8_V4,Linux,CNY,ANNUAL,30960.87624,,CN EAST 2
Azure,Virtual Machines,E8_V4,Linux,CNY,ANNUAL,30960.87624,,CN NORTH 2
Azure,Virtual Machines,E8_V4,Linux,CNY,ANNUAL,8993.004,1,CN EAST 2
Azure,Virtual Machines,E8_V4,Linux,CNY,ANNUAL,8993.004,1,CN NORTH 2
Azure,Virtual Machines,E8_V4,Linux,CNY,ANNUAL,5166.336,3,CN EAST 2
Azure,Virtual Machines,E8_V4,Linux,CNY,ANNUAL,5166.336,3,CN NORTH 2
Azure,Virtual Machines,E8_V4,Windows,CNY,ANNUAL,53041.97682,,CN EAST 2
Azure,Virtual Machines,E8_V4,Windows,CNY,ANNUAL,53041.97682,,CN NORTH 2
Azure,Virtual Machines,E8_V4,Windows,CNY,ANNUAL,31062,1,CN EAST 2
Azure,Virtual Machines,E8_V4,Windows,CNY,ANNUAL,31062,1,CN NORTH 2
Azure,Virtual Machines,E8_V4,Windows,CNY,ANNUAL,27235.6668,3,CN EAST 2
Azure,Virtual Machines,E8_V4,Windows,CNY,ANNUAL,27235.6668,3,CN NORTH 2
Azure,Virtual Machines,E8D_V4,Linux,CNY,ANNUAL,36264.19734,,CN EAST 2
Azure,Virtual Machines,E8D_V4,Linux,CNY,ANNUAL,36264.19734,,CN NORTH 2
Azure,Virtual Machines,E8D_V4,Linux,CNY,ANNUAL,11055.996,1,CN EAST 2
Azure,Virtual Machines,E8D_V4,Linux,CNY,ANNUAL,11055.996,1,CN NORTH 2
Azure,Virtual Machines,E8D_V4,Linux,CNY,ANNUAL,6284.004,3,CN EAST 2
Azure,Virtual Machines,E8D_V4,Linux,CNY,ANNUAL,6284.004,3,CN NORTH 2
Azure,Virtual Machines,E8D_V4,Windows,CNY,ANNUAL,54330.55236,,CN EAST 2
Azure,Virtual Machines,E8D_V4,Windows,CNY,ANNUAL,54330.55236,,CN NORTH 2
Azure,Virtual Machines,E8D_V4,Windows,CNY,ANNUAL,33125.0004,1,CN EAST 2
Azure,Virtual Machines,E8D_V4,Windows,CNY,ANNUAL,33125.0004,1,CN NORTH 2
Azure,Virtual Machines,E8D_V4,Windows,CNY,ANNUAL,28353.3336,3,CN EAST 2
Azure,Virtual Machines,E8D_V4,Windows,CNY,ANNUAL,28353.3336,3,CN NORTH 2
Azure,Virtual Machines,E8DS_V4,Linux,CNY,ANNUAL,36264.19734,,CN EAST 2
Azure,Virtual Machines,E8DS_V4,Linux,CNY,ANNUAL,36264.19734,,CN NORTH 2
Azure,Virtual Machines,E8DS_V4,Linux,CNY,ANNUAL,11055.996,1,CN EAST 2
Azure,Virtual Machines,E8DS_V4,Linux,CNY,ANNUAL,11055.996,1,CN NORTH 2
Azure,Virtual Machines,E8DS_V4,Linux,CNY,ANNUAL,6284.004,3,CN EAST 2
Azure,Virtual Machines,E8DS_V4,Linux,CNY,ANNUAL,6284.004,3,CN NORTH 2
Azure,Virtual Machines,E8DS_V4,Windows,CNY,ANNUAL,54330.55236,,CN EAST 2
Azure,Virtual Machines,E8DS_V4,Windows,CNY,ANNUAL,54330.55236,,CN NORTH 2
Azure,Virtual Machines,E8DS_V4,Windows,CNY,ANNUAL,33125.0004,1,CN EAST 2
Azure,Virtual Machines,E8DS_V4,Windows,CNY,ANNUAL,33125.0004,1,CN NORTH 2
Azure,Virtual Machines,E8DS_V4,Windows,CNY,ANNUAL,28353.3336,3,CN EAST 2
Azure,Virtual Machines,E8DS_V4,Windows,CNY,ANNUAL,28353.3336,3,CN NORTH 2
Azure,Virtual Machines,E8S_V3,Linux,CNY,ANNUAL,30943.3446,,CN EAST 2
Azure,Virtual Machines,E8S_V3,Linux,CNY,ANNUAL,30943.3446,,CN NORTH 2
Azure,Virtual Machines,E8S_V3,Linux,CNY,ANNUAL,9165.36,1,CN EAST 2
Azure,Virtual Machines,E8S_V3,Linux,CNY,ANNUAL,9165.36,1,CN NORTH 2
Azure,Virtual Machines,E8S_V3,Windows,CNY,ANNUAL,50315.8068,,CN EAST 2
Azure,Virtual Machines,E8S_V3,Windows,CNY,ANNUAL,50315.8068,,CN NORTH 2
Azure,Virtual Machines,E8S_V3,Windows,CNY,ANNUAL,26993.28,1,CN EAST 2
Azure,Virtual Machines,E8S_V3,Windows,CNY,ANNUAL,26993.28,1,CN NORTH 2
Azure,Virtual Machines,E8S_V4,Linux,CNY,ANNUAL,30960.87624,,CN EAST 2
Azure,Virtual Machines,E8S_V4,Linux,CNY,ANNUAL,30960.87624,,CN NORTH 2
Azure,Virtual Machines,E8S_V4,Linux,CNY,ANNUAL,8993.004,1,CN EAST 2
Azure,Virtual Machines,E8S_V4,Linux,CNY,ANNUAL,8993.004,1,CN NORTH 2
Azure,Virtual Machines,E8S_V4,Linux,CNY,ANNUAL,5166.336,3,CN EAST 2
Azure,Virtual Machines,E8S_V4,Linux,CNY,ANNUAL,5166.336,3,CN NORTH 2
Azure,Virtual Machines,E8S_V4,Windows,CNY,ANNUAL,49071.06036,,CN EAST 2
Azure,Virtual Machines,E8S_V4,Windows,CNY,ANNUAL,49071.06036,,CN NORTH 2
Azure,Virtual Machines,E8S_V4,Windows,CNY,ANNUAL,31062,1,CN EAST 2
Azure,Virtual Machines,E8S_V4,Windows,CNY,ANNUAL,31062,1,CN NORTH 2
Azure,Virtual Machines,E8S_V4,Windows,CNY,ANNUAL,27235.6668,3,CN EAST 2
Azure,Virtual Machines,E8S_V4,Windows,CNY,ANNUAL,27235.6668,3,CN NORTH 2
Azure,Virtual Machines,F1,Linux,CNY,ANNUAL,2968.106652,,CN EAST 2
Azure,Virtual Machines,F1,Linux,CNY,ANNUAL,2968.106652,,CN NORTH 2
Azure,Virtual Machines,F1,Linux,CNY,ANNUAL,1007.76,1,CN EAST 2
Azure,Virtual Machines,F1,Linux,CNY,ANNUAL,1007.76,1,CN NORTH 2
Azure,Virtual Machines,F1,Windows,CNY,ANNUAL,3795.60006,,CN EAST 2
Azure,Virtual Machines,F1,Windows,CNY,ANNUAL,3795.60006,,CN NORTH 2
Azure,Virtual Machines,F1,Windows,CNY,ANNUAL,2535.24,1,CN EAST 2
Azure,Virtual Machines,F1,Windows,CNY,ANNUAL,2535.24,1,CN NORTH 2
Azure,Virtual Machines,F16,Linux,CNY,ANNUAL,47519.51022,,CN EAST 2
Azure,Virtual Machines,F16,Linux,CNY,ANNUAL,47519.51022,,CN NORTH 2
Azure,Virtual Machines,F16,Linux,CNY,ANNUAL,16129.44,1,CN EAST 2
Azure,Virtual Machines,F16,Linux,CNY,ANNUAL,16129.44,1,CN NORTH 2
Azure,Virtual Machines,F16,Windows,CNY,ANNUAL,62263.61946,,CN EAST 2
Azure,Virtual Machines,F16,Windows,CNY,ANNUAL,62263.61946,,CN NORTH 2
Azure,Virtual Machines,F16,Windows,CNY,ANNUAL,42391.2,1,CN EAST 2
Azure,Virtual Machines,F16,Windows,CNY,ANNUAL,42391.2,1,CN NORTH 2
Azure,Virtual Machines,F16S,Linux,CNY,ANNUAL,47519.51022,,CN EAST 2
Azure,Virtual Machines,F16S,Linux,CNY,ANNUAL,47519.51022,,CN NORTH 2
Azure,Virtual Machines,F16S,Linux,CNY,ANNUAL,16129.44,1,CN EAST 2
Azure,Virtual Machines,F16S,Linux,CNY,ANNUAL,16129.44,1,CN NORTH 2
Azure,Virtual Machines,F16S,Windows,CNY,ANNUAL,62263.61946,,CN EAST 2
Azure,Virtual Machines,F16S,Windows,CNY,ANNUAL,62263.61946,,CN NORTH 2
Azure,Virtual Machines,F16S,Windows,CNY,ANNUAL,42391.2,1,CN EAST 2
Azure,Virtual Machines,F16S,Windows,CNY,ANNUAL,42391.2,1,CN NORTH 2
Azure,Virtual Machines,F16S_V2,Linux,CNY,ANNUAL,34566.25801,,CN EAST 2
Azure,Virtual Machines,F16S_V2,Linux,CNY,ANNUAL,34566.25801,,CN NORTH 2
Azure,Virtual Machines,F16S_V2,Windows,CNY,ANNUAL,73194.597,,CN EAST 2
Azure,Virtual Machines,F16S_V2,Windows,CNY,ANNUAL,73194.597,,CN NORTH 2
Azure,Virtual Machines,F1S,Linux,CNY,ANNUAL,2968.106652,,CN EAST 2
Azure,Virtual Machines,F1S,Linux,CNY,ANNUAL,2968.106652,,CN NORTH 2
Azure,Virtual Machines,F1S,Linux,CNY,ANNUAL,1007.76,1,CN EAST 2
Azure,Virtual Machines,F1S,Linux,CNY,ANNUAL,1007.76,1,CN NORTH 2
Azure,Virtual Machines,F1S,Windows,CNY,ANNUAL,3795.60006,,CN EAST 2
Azure,Virtual Machines,F1S,Windows,CNY,ANNUAL,3795.60006,,CN NORTH 2
Azure,Virtual Machines,F1S,Windows,CNY,ANNUAL,2535.24,1,CN EAST 2
Azure,Virtual Machines,F1S,Windows,CNY,ANNUAL,2535.24,1,CN NORTH 2
Azure,Virtual Machines,F2,Linux,CNY,ANNUAL,5943.22596,,CN EAST 2
Azure,Virtual Machines,F2,Linux,CNY,ANNUAL,5943.22596,,CN NORTH 2
Azure,Virtual Machines,F2,Linux,CNY,ANNUAL,2015.88,1,CN EAST 2
Azure,Virtual Machines,F2,Linux,CNY,ANNUAL,2015.88,1,CN NORTH 2
Azure,Virtual Machines,F2,Windows,CNY,ANNUAL,8020.7253,,CN EAST 2
Azure,Virtual Machines,F2,Windows,CNY,ANNUAL,8020.7253,,CN NORTH 2
Azure,Virtual Machines,F2,Windows,CNY,ANNUAL,5306.28,1,CN EAST 2
Azure,Virtual Machines,F2,Windows,CNY,ANNUAL,5306.28,1,CN NORTH 2
Azure,Virtual Machines,F2S,Linux,CNY,ANNUAL,5943.22596,,CN EAST 2
Azure,Virtual Machines,F2S,Linux,CNY,ANNUAL,5943.22596,,CN NORTH 2
Azure,Virtual Machines,F2S,Linux,CNY,ANNUAL,2015.88,1,CN EAST 2
Azure,Virtual Machines,F2S,Linux,CNY,ANNUAL,2015.88,1,CN NORTH 2
Azure,Virtual Machines,F2S,Windows,CNY,ANNUAL,8020.7253,,CN EAST 2
Azure,Virtual Machines,F2S,Windows,CNY,ANNUAL,8020.7253,,CN NORTH 2
Azure,Virtual Machines,F2S,Windows,CNY,ANNUAL,5306.28,1,CN EAST 2
Azure,Virtual Machines,F2S,Windows,CNY,ANNUAL,5306.28,1,CN NORTH 2
Azure,Virtual Machines,F2S_V2,Linux,CNY,ANNUAL,4312.78344,,CN EAST 2
Azure,Virtual Machines,F2S_V2,Linux,CNY,ANNUAL,4312.78344,,CN NORTH 2
Azure,Virtual Machines,F2S_V2,Windows,CNY,ANNUAL,9116.4528,,CN EAST 2
Azure,Virtual Machines,F2S_V2,Windows,CNY,ANNUAL,9116.4528,,CN NORTH 2
Azure,Virtual Machines,F32S_V2,Linux,CNY,ANNUAL,69125.50336,,CN EAST 2
Azure,Virtual Machines,F32S_V2,Linux,CNY,ANNUAL,69125.50336,,CN NORTH 2
Azure,Virtual Machines,F32S_V2,Windows,CNY,ANNUAL,146538.2129,,CN EAST 2
Azure,Virtual Machines,F32S_V2,Windows,CNY,ANNUAL,146538.2129,,CN NORTH 2
Azure,Virtual Machines,F4,Linux,CNY,ANNUAL,11877.6861,,CN EAST 2
Azure,Virtual Machines,F4,Linux,CNY,ANNUAL,11877.6861,,CN NORTH 2
Azure,Virtual Machines,F4,Linux,CNY,ANNUAL,4032.84,1,CN EAST 2
Azure,Virtual Machines,F4,Linux,CNY,ANNUAL,4032.84,1,CN NORTH 2
Azure,Virtual Machines,F4,Windows,CNY,ANNUAL,16120.34298,,CN EAST 2
Azure,Virtual Machines,F4,Windows,CNY,ANNUAL,16120.34298,,CN NORTH 2
Azure,Virtual Machines,F4,Windows,CNY,ANNUAL,10612.56,1,CN EAST 2
Azure,Virtual Machines,F4,Windows,CNY,ANNUAL,10612.56,1,CN NORTH 2
Azure,Virtual Machines,F48S_V2,Linux,CNY,ANNUAL,103690.8848,,CN EAST 2
Azure,Virtual Machines,F48S_V2,Linux,CNY,ANNUAL,103690.8848,,CN NORTH 2
Azure,Virtual Machines,F48S_V2,Windows,CNY,ANNUAL,219759.1074,,CN EAST 2
Azure,Virtual Machines,F48S_V2,Windows,CNY,ANNUAL,219759.1074,,CN NORTH 2
Azure,Virtual Machines,F4S,Linux,CNY,ANNUAL,11877.6861,,CN EAST 2
Azure,Virtual Machines,F4S,Linux,CNY,ANNUAL,11877.6861,,CN NORTH 2
Azure,Virtual Machines,F4S,Linux,CNY,ANNUAL,4032.84,1,CN EAST 2
Azure,Virtual Machines,F4S,Linux,CNY,ANNUAL,4032.84,1,CN NORTH 2
Azure,Virtual Machines,F4S,Windows,CNY,ANNUAL,16120.34298,,CN EAST 2
Azure,Virtual Machines,F4S,Windows,CNY,ANNUAL,16120.34298,,CN NORTH 2
Azure,Virtual Machines,F4S,Windows,CNY,ANNUAL,10612.56,1,CN EAST 2
Azure,Virtual Machines,F4S,Windows,CNY,ANNUAL,10612.56,1,CN NORTH 2
Azure,Virtual Machines,F4S_V2,Linux,CNY,ANNUAL,8634.3327,,CN EAST 2
Azure,Virtual Machines,F4S_V2,Linux,CNY,ANNUAL,8634.3327,,CN NORTH 2
Azure,Virtual Machines,F4S_V2,Windows,CNY,ANNUAL,18232.9056,,CN EAST 2
Azure,Virtual Machines,F4S_V2,Windows,CNY,ANNUAL,18232.9056,,CN NORTH 2
Azure,Virtual Machines,F64S_V2,Linux,CNY,ANNUAL,138251.0067,,CN EAST 2
Azure,Virtual Machines,F64S_V2,Linux,CNY,ANNUAL,138251.0067,,CN NORTH 2
Azure,Virtual Machines,F64S_V2,Windows,CNY,ANNUAL,293092.2044,,CN EAST 2
Azure,Virtual Machines,F64S_V2,Windows,CNY,ANNUAL,293092.2044,,CN NORTH 2
Azure,Virtual Machines,F72S_V2,Linux,CNY,ANNUAL,155549.4759,,CN EAST 2
Azure,Virtual Machines,F72S_V2,Linux,CNY,ANNUAL,155549.4759,,CN NORTH 2
Azure,Virtual Machines,F72S_V2,Windows,CNY,ANNUAL,329735.0851,,CN EAST 2
Azure,Virtual Machines,F72S_V2,Windows,CNY,ANNUAL,329735.0851,,CN NORTH 2
Azure,Virtual Machines,F8,Linux,CNY,ANNUAL,23764.13802,,CN EAST 2
Azure,Virtual Machines,F8,Linux,CNY,ANNUAL,23764.13802,,CN NORTH 2
Azure,Virtual Machines,F8,Linux,CNY,ANNUAL,8064.72,1,CN EAST 2
Azure,Virtual Machines,F8,Linux,CNY,ANNUAL,8064.72,1,CN NORTH 2
Azure,Virtual Machines,F8,Windows,CNY,ANNUAL,32328.34416,,CN EAST 2
Azure,Virtual Machines,F8,Windows,CNY,ANNUAL,32328.34416,,CN NORTH 2
Azure,Virtual Machines,F8,Windows,CNY,ANNUAL,21284.04,1,CN EAST 2
Azure,Virtual Machines,F8,Windows,CNY,ANNUAL,21284.04,1,CN NORTH 2
Azure,Virtual Machines,F8S,Linux,CNY,ANNUAL,23764.13802,,CN EAST 2
Azure,Virtual Machines,F8S,Linux,CNY,ANNUAL,23764.13802,,CN NORTH 2
Azure,Virtual Machines,F8S,Linux,CNY,ANNUAL,8064.72,1,CN EAST 2
Azure,Virtual Machines,F8S,Linux,CNY,ANNUAL,8064.72,1,CN NORTH 2
Azure,Virtual Machines,F8S,Windows,CNY,ANNUAL,32328.34416,,CN EAST 2
Azure,Virtual Machines,F8S,Windows,CNY,ANNUAL,32328.34416,,CN NORTH 2
Azure,Virtual Machines,F8S,Windows,CNY,ANNUAL,21284.04,1,CN EAST 2
Azure,Virtual Machines,F8S,Windows,CNY,ANNUAL,21284.04,1,CN NORTH 2
Azure,Virtual Machines,F8S_V2,Linux,CNY,ANNUAL,17282.69071,,CN EAST 2
Azure,Virtual Machines,F8S_V2,Linux,CNY,ANNUAL,17282.69071,,CN NORTH 2
Azure,Virtual Machines,F8S_V2,Windows,CNY,ANNUAL,36641.1276,,CN EAST 2
Azure,Virtual Machines,F8S_V2,Windows,CNY,ANNUAL,36641.1276,,CN NORTH 2
Azure,Virtual Machines,M128,Windows,CNY,ANNUAL,6712251.349,,CN EAST 2
Azure,Virtual Machines,M128,Windows,CNY,ANNUAL,6712251.349,,CN NORTH 2
Azure,Virtual Machines,M128DMS_V2,Linux,CNY,ANNUAL,9708145.65,,CN NORTH 2
Azure,Virtual Machines,M128DMS_V2,Windows,CNY,ANNUAL,11566411.83,,CN NORTH 2
Azure,Virtual Machines,M128DS_V2,Linux,CNY,ANNUAL,4854072.825,,CN NORTH 2
Azure,Virtual Machines,M128DS_V2,Windows,CNY,ANNUAL,6712251.349,,CN NORTH 2
Azure,Virtual Machines,M128M,Windows,CNY,ANNUAL,11566411.83,,CN EAST 2
Azure,Virtual Machines,M128M,Windows,CNY,ANNUAL,11566411.83,,CN NORTH 2
Azure,Virtual Machines,M128MS,Linux,CNY,ANNUAL,1617995.056,,CN EAST 2
Azure,Virtual Machines,M128MS,Linux,CNY,ANNUAL,1617995.056,,CN NORTH 2
Azure,Virtual Machines,M128MS,Linux,CNY,ANNUAL,807840,1,CN EAST 2
Azure,Virtual Machines,M128MS,Linux,CNY,ANNUAL,807840,1,CN NORTH 2
Azure,Virtual Machines,M128MS,Linux,CNY,ANNUAL,608208,3,CN EAST 2
Azure,Virtual Machines,M128MS,Linux,CNY,ANNUAL,608208,3,CN NORTH 2
Azure,Virtual Machines,M128MS,Windows,CNY,ANNUAL,1927691.476,,CN EAST 2
Azure,Virtual Machines,M128MS,Windows,CNY,ANNUAL,1927691.476,,CN NORTH 2
Azure,Virtual Machines,M128MS,Windows,CNY,ANNUAL,923631.96,1,CN EAST 2
Azure,Virtual Machines,M128MS,Windows,CNY,ANNUAL,923631.96,1,CN NORTH 2
Azure,Virtual Machines,M128MS_V2,Linux,CNY,ANNUAL,1583194.75,,CN NORTH 2
Azure,Virtual Machines,M128MS_V2,Windows,CNY,ANNUAL,1892891.171,,CN NORTH 2
Azure,Virtual Machines,M128S,Linux,CNY,ANNUAL,808997.5278,,CN EAST 2
Azure,Virtual Machines,M128S,Linux,CNY,ANNUAL,808997.5278,,CN NORTH 2
Azure,Virtual Machines,M128S,Linux,CNY,ANNUAL,403920,1,CN EAST 2
Azure,Virtual Machines,M128S,Linux,CNY,ANNUAL,403920,1,CN NORTH 2
Azure,Virtual Machines,M128S,Linux,CNY,ANNUAL,303996,3,CN EAST 2
Azure,Virtual Machines,M128S,Linux,CNY,ANNUAL,303996,3,CN NORTH 2
Azure,Virtual Machines,M128S,Windows,CNY,ANNUAL,1118693.948,,CN EAST 2
Azure,Virtual Machines,M128S,Windows,CNY,ANNUAL,1118693.948,,CN NORTH 2
Azure,Virtual Machines,M128S,Windows,CNY,ANNUAL,519711.96,1,CN EAST 2
Azure,Virtual Machines,M128S,Windows,CNY,ANNUAL,519711.96,1,CN NORTH 2
Azure,Virtual Machines,M128S_V2,Linux,CNY,ANNUAL,791641.2042,,CN NORTH 2
Azure,Virtual Machines,M128S_V2,Windows,CNY,ANNUAL,1101337.625,,CN NORTH 2
Azure,Virtual Machines,M16MS,Linux,CNY,ANNUAL,202227.4674,,CN EAST 2
Azure,Virtual Machines,M16MS,Linux,CNY,ANNUAL,202227.4674,,CN NORTH 2
Azure,Virtual Machines,M16MS,Linux,CNY,ANNUAL,92921.28,1,CN EAST 2
Azure,Virtual Machines,M16MS,Linux,CNY,ANNUAL,92921.28,1,CN NORTH 2
Azure,Virtual Machines,M16MS,Linux,CNY,ANNUAL,69948,3,CN EAST 2
Azure,Virtual Machines,M16MS,Linux,CNY,ANNUAL,69948,3,CN NORTH 2
Azure,Virtual Machines,M16MS,Windows,CNY,ANNUAL,240884.7336,,CN EAST 2
Azure,Virtual Machines,M16MS,Windows,CNY,ANNUAL,240884.7336,,CN NORTH 2
Azure,Virtual Machines,M16MS,Windows,CNY,ANNUAL,107396.04,1,CN EAST 2
Azure,Virtual Machines,M16MS,Windows,CNY,ANNUAL,107396.04,1,CN NORTH 2
Azure,Virtual Machines,M16S,Linux,CNY,ANNUAL,101069.9046,,CN EAST 2
Azure,Virtual Machines,M16S,Linux,CNY,ANNUAL,101069.9046,,CN NORTH 2
Azure,Virtual Machines,M16S,Windows,CNY,ANNUAL,139814.829,,CN EAST 2
Azure,Virtual Machines,M16S,Windows,CNY,ANNUAL,139814.829,,CN NORTH 2
Azure,Virtual Machines,M192IDMS_V2,Linux,CNY,ANNUAL,11667131.1,,CN NORTH 2
Azure,Virtual Machines,M192IDMS_V2,Windows,CNY,ANNUAL,14454135.91,,CN NORTH 2
Azure,Virtual Machines,M192IDS_V2,Linux,CNY,ANNUAL,5833565.552,,CN NORTH 2
Azure,Virtual Machines,M192IDS_V2,Windows,CNY,ANNUAL,8621096.312,,CN NORTH 2
Azure,Virtual Machines,M192IMS_V2,Linux,CNY,ANNUAL,1909633.887,,CN NORTH 2
Azure,Virtual Machines,M192IMS_V2,Windows,CNY,ANNUAL,2374222.347,,CN NORTH 2
Azure,Virtual Machines,M192IS_V2,Linux,CNY,ANNUAL,937504.449,,CN NORTH 2
Azure,Virtual Machines,M192IS_V2,Windows,CNY,ANNUAL,1402005.251,,CN NORTH 2
Azure,Virtual Machines,M32DMS_V2,Linux,CNY,ANNUAL,2427255.558,,CN NORTH 2
Azure,Virtual Machines,M32DMS_V2,Windows,CNY,ANNUAL,2891668.702,,CN NORTH 2
Azure,Virtual Machines,M32LS,Linux,CNY,ANNUAL,161729.379,,CN EAST 2
Azure,Virtual Machines,M32LS,Linux,CNY,ANNUAL,161729.379,,CN NORTH 2
Azure,Virtual Machines,M32LS,Linux,CNY,ANNUAL,55452.84,1,CN EAST 2
Azure,Virtual Machines,M32LS,Linux,CNY,ANNUAL,55452.84,1,CN NORTH 2
Azure,Virtual Machines,M32LS,Linux,CNY,ANNUAL,39828,3,CN EAST 2
Azure,Virtual Machines,M32LS,Linux,CNY,ANNUAL,39828,3,CN NORTH 2
Azure,Virtual Machines,M32LS,Windows,CNY,ANNUAL,223703.7264,,CN EAST 2
Azure,Virtual Machines,M32LS,Windows,CNY,ANNUAL,223703.7264,,CN NORTH 2
Azure,Virtual Machines,M32LS,Windows,CNY,ANNUAL,77391.96,1,CN EAST 2
Azure,Virtual Machines,M32LS,Windows,CNY,ANNUAL,77391.96,1,CN NORTH 2
Azure,Virtual Machines,M32MS,Linux,CNY,ANNUAL,404454.9348,,CN EAST 2
Azure,Virtual Machines,M32MS,Linux,CNY,ANNUAL,404454.9348,,CN NORTH 2
Azure,Virtual Machines,M32MS,Linux,CNY,ANNUAL,186145.2,1,CN EAST 2
Azure,Virtual Machines,M32MS,Linux,CNY,ANNUAL,186145.2,1,CN NORTH 2
Azure,Virtual Machines,M32MS,Linux,CNY,ANNUAL,140148,3,CN EAST 2
Azure,Virtual Machines,M32MS,Linux,CNY,ANNUAL,140148,3,CN NORTH 2
Azure,Virtual Machines,M32MS,Windows,CNY,ANNUAL,481857.1254,,CN EAST 2
Azure,Virtual Machines,M32MS,Windows,CNY,ANNUAL,481857.1254,,CN NORTH 2
Azure,Virtual Machines,M32MS,Windows,CNY,ANNUAL,215093.04,1,CN EAST 2
Azure,Virtual Machines,M32MS,Windows,CNY,ANNUAL,215093.04,1,CN NORTH 2
Azure,Virtual Machines,M32MS_V2,Linux,CNY,ANNUAL,395776.773,,CN NORTH 2
Azure,Virtual Machines,M32MS_V2,Windows,CNY,ANNUAL,473266.6218,,CN NORTH 2
Azure,Virtual Machines,M32S,Linux,CNY,ANNUAL,202227.4674,,CN EAST 2
Azure,Virtual Machines,M32S,Linux,CNY,ANNUAL,202227.4674,,CN NORTH 2
Azure,Virtual Machines,M32S,Windows,CNY,ANNUAL,279629.658,,CN EAST 2
Azure,Virtual Machines,M32S,Windows,CNY,ANNUAL,279629.658,,CN NORTH 2
Azure,Virtual Machines,M32TS,Linux,CNY,ANNUAL,153664.8246,,CN EAST 2
Azure,Virtual Machines,M32TS,Linux,CNY,ANNUAL,153664.8246,,CN NORTH 2
Azure,Virtual Machines,M32TS,Linux,CNY,ANNUAL,52361.4,1,CN EAST 2
Azure,Virtual Machines,M32TS,Linux,CNY,ANNUAL,52361.4,1,CN NORTH 2
Azure,Virtual Machines,M32TS,Linux,CNY,ANNUAL,39264,3,CN EAST 2
Azure,Virtual Machines,M32TS,Linux,CNY,ANNUAL,39264,3,CN NORTH 2
Azure,Virtual Machines,M32TS,Windows,CNY,ANNUAL,212483.4768,,CN EAST 2
Azure,Virtual Machines,M32TS,Windows,CNY,ANNUAL,212483.4768,,CN NORTH 2
Azure,Virtual Machines,M32TS,Windows,CNY,ANNUAL,74301,1,CN EAST 2
Azure,Virtual Machines,M32TS,Windows,CNY,ANNUAL,74301,1,CN NORTH 2
Azure,Virtual Machines,M64,Windows,CNY,ANNUAL,3356081.845,,CN EAST 2
Azure,Virtual Machines,M64,Windows,CNY,ANNUAL,3356081.845,,CN NORTH 2
Azure,Virtual Machines,M64DMS_V2,Linux,CNY,ANNUAL,4854072.825,,CN NORTH 2
Azure,Virtual Machines,M64DMS_V2,Windows,CNY,ANNUAL,5783425.061,,CN NORTH 2
Azure,Virtual Machines,M64DS_V2,Linux,CNY,ANNUAL,2427255.558,,CN NORTH 2
Azure,Virtual Machines,M64DS_V2,Windows,CNY,ANNUAL,3356081.845,,CN NORTH 2
Azure,Virtual Machines,M64LS,Linux,CNY,ANNUAL,323546.4162,,CN EAST 2
Azure,Virtual Machines,M64LS,Linux,CNY,ANNUAL,323546.4162,,CN NORTH 2
Azure,Virtual Machines,M64LS,Linux,CNY,ANNUAL,104529.6,1,CN EAST 2
Azure,Virtual Machines,M64LS,Linux,CNY,ANNUAL,104529.6,1,CN NORTH 2
Azure,Virtual Machines,M64LS,Linux,CNY,ANNUAL,79656,3,CN EAST 2
Azure,Virtual Machines,M64LS,Linux,CNY,ANNUAL,79656,3,CN NORTH 2
Azure,Virtual Machines,M64LS,Windows,CNY,ANNUAL,447407.4528,,CN EAST 2
Azure,Virtual Machines,M64LS,Windows,CNY,ANNUAL,447407.4528,,CN NORTH 2
Azure,Virtual Machines,M64LS,Windows,CNY,ANNUAL,148409.04,1,CN EAST 2
Azure,Virtual Machines,M64LS,Windows,CNY,ANNUAL,148409.04,1,CN NORTH 2
Azure,Virtual Machines,M64M,Windows,CNY,ANNUAL,5783425.061,,CN EAST 2
Azure,Virtual Machines,M64M,Windows,CNY,ANNUAL,5783425.061,,CN NORTH 2
Azure,Virtual Machines,M64MS,Linux,CNY,ANNUAL,808997.5278,,CN EAST 2
Azure,Virtual Machines,M64MS,Linux,CNY,ANNUAL,808997.5278,,CN NORTH 2
Azure,Virtual Machines,M64MS,Linux,CNY,ANNUAL,312966.12,1,CN EAST 2
